date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-04,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-05,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-06,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-07,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-08,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-09,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-10,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-11,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-12,FL,moderna,0,vaccine,39055,368,0,0,0.94,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-13,FL,moderna,0,vaccine,39055,368,0,0.07,0.94,28.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-14,FL,moderna,0,vaccine,39055,368,0,0.15,0.94,57.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-15,FL,moderna,0,vaccine,39055,368,0,0.19,0.94,74.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-16,FL,moderna,200,vaccine,39055,568,0.51,0.19,1.45,74.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-17,FL,moderna,201,vaccine,39055,769,0.51,0.19,1.97,74.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-18,FL,moderna,120,vaccine,39055,889,0.31,0.19,2.28,74.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-19,FL,moderna,0,vaccine,39055,889,0,0.19,2.28,74.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-20,FL,moderna,0,vaccine,39055,889,0,0.12,2.28,45.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-21,FL,moderna,0,vaccine,39055,889,0,0.04,2.28,17.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-22,FL,moderna,0,vaccine,39055,889,0,0.07,2.28,27,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-23,FL,moderna,0,vaccine,39055,889,0,0.13,2.28,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-24,FL,moderna,0,vaccine,39055,889,0,0.13,2.28,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-25,FL,moderna,189,vaccine,39055,1078,0.48,0.13,2.76,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-26,FL,moderna,180,vaccine,39055,1258,0.46,0.13,3.22,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-27,FL,moderna,0,vaccine,39055,1258,0,0.13,3.22,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-28,FL,moderna,0,vaccine,39055,1258,0,0.13,3.22,52.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-01,FL,moderna,0,vaccine,39055,1258,0,0.07,3.22,25.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-02,FL,moderna,0,vaccine,39055,1258,0,0,3.22,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-03,FL,moderna,0,vaccine,39055,1258,0,0,3.22,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-04,FL,moderna,0,vaccine,39055,1258,0,0,3.22,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-05,FL,moderna,0,vaccine,39055,1258,0,0,3.22,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-06,FL,moderna,0,vaccine,39055,1258,0,0.08,3.22,30.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-07,FL,moderna,0,vaccine,39055,1258,0,0.15,3.22,58.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-08,FL,moderna,0,vaccine,39055,1258,0,0.24,3.22,93,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-09,FL,moderna,211,vaccine,39055,1469,0.54,0.24,3.76,93,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-10,FL,moderna,201,vaccine,39055,1670,0.51,0.24,4.28,93,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-11,FL,moderna,239,vaccine,39055,1909,0.61,0.24,4.89,93,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-12,FL,moderna,0,vaccine,39055,1909,0,0.24,4.89,93,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-13,FL,moderna,0,vaccine,39055,1909,0,0.23,4.89,91.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-14,FL,moderna,0,vaccine,39055,1909,0,0.24,4.89,93.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-15,FL,moderna,0,vaccine,39055,1909,0,0.2,4.89,76.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-16,FL,moderna,200,vaccine,39055,2109,0.51,0.2,5.4,76.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-17,FL,moderna,217,vaccine,39055,2326,0.56,0.2,5.96,76.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-18,FL,moderna,120,vaccine,39055,2446,0.31,0.2,6.26,76.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-19,FL,moderna,0,vaccine,39055,2446,0,0.2,6.26,76.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-20,FL,moderna,0,vaccine,39055,2446,0,0.12,6.26,48.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-21,FL,moderna,0,vaccine,39055,2446,0,0.04,6.26,17.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-22,FL,moderna,0,vaccine,39055,2446,0,0,6.26,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-23,FL,moderna,0,vaccine,39055,2446,0,0,6.26,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-24,FL,moderna,0,vaccine,39055,2446,0,0,6.26,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-25,FL,moderna,0,vaccine,39055,2446,0,0,6.26,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-26,FL,moderna,0,vaccine,39055,2446,0,0.09,6.26,34.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-27,FL,moderna,0,vaccine,39055,2446,0,0.18,6.26,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-28,FL,moderna,0,vaccine,39055,2446,0,0.18,6.26,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-29,FL,moderna,239,vaccine,39055,2685,0.61,0.18,6.87,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-30,FL,moderna,250,vaccine,39055,2935,0.64,0.18,7.52,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-31,FL,moderna,0,vaccine,39055,2935,0,0.18,7.52,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-01,FL,moderna,0,vaccine,39055,2935,0,0.18,7.52,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-02,FL,moderna,0,vaccine,39055,2935,0,0.09,7.52,35.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-03,FL,moderna,0,vaccine,39055,2935,0,0.08,7.52,30,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-04,FL,moderna,0,vaccine,39055,2935,0,0.15,7.52,58.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-05,FL,moderna,0,vaccine,39055,2935,0,0.24,7.52,92.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-06,FL,moderna,210,vaccine,39055,3145,0.54,0.33,8.05,130,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-07,FL,moderna,200,vaccine,39055,3345,0.51,0.33,8.56,130,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-08,FL,moderna,240,vaccine,39055,3585,0.61,0.33,9.18,130,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-09,FL,moderna,260,vaccine,39055,3845,0.67,0.43,9.85,168.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-10,FL,moderna,0,vaccine,39055,3845,0,0.45,9.85,177,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-11,FL,moderna,0,vaccine,39055,3845,0,0.38,9.85,148.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-12,FL,moderna,269,vaccine,39055,4114,0.69,0.29,10.53,114.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-13,FL,moderna,270,vaccine,39055,4384,0.69,0.2,11.23,77,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-14,FL,moderna,0,vaccine,39055,4384,0,0.2,11.23,77,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-15,FL,moderna,0,vaccine,39055,4384,0,0.2,11.23,77,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-16,FL,moderna,0,vaccine,39055,4384,0,0.3,11.23,118.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-17,FL,moderna,0,vaccine,39055,4384,0,0.31,11.23,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-18,FL,moderna,0,vaccine,39055,4384,0,0.31,11.23,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-19,FL,moderna,558,vaccine,39055,4942,1.43,0.31,12.65,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-20,FL,moderna,280,vaccine,39055,5222,0.72,0.31,13.37,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-21,FL,moderna,0,vaccine,39055,5222,0,0.31,13.37,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-22,FL,moderna,0,vaccine,39055,5222,0,0.31,13.37,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-23,FL,moderna,0,vaccine,39055,5222,0,0.19,13.37,74.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-24,FL,moderna,0,vaccine,39055,5222,0,0.18,13.37,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-25,FL,moderna,0,vaccine,39055,5222,0,0.18,13.37,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-26,FL,moderna,240,vaccine,39055,5462,0.61,0.18,13.99,69.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-27,FL,moderna,249,vaccine,39055,5711,0.64,0.37,14.62,142.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-28,FL,moderna,0,vaccine,39055,5711,0,0.37,14.62,142.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-29,FL,moderna,0,vaccine,39055,5711,0,0.37,14.62,142.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-04-30,FL,moderna,510,vaccine,39055,6221,1.31,0.38,15.93,148.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-01,FL,moderna,0,vaccine,39055,6221,0,0.39,15.93,151.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-02,FL,moderna,0,vaccine,39055,6221,0,0.49,15.93,191.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-03,FL,moderna,279,vaccine,39055,6500,0.71,0.59,16.64,231.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-04,FL,moderna,272,vaccine,39055,6772,0.7,0.5,17.34,195.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-05,FL,moderna,280,vaccine,39055,7052,0.72,0.5,18.06,195.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-06,FL,moderna,280,vaccine,39055,7332,0.72,0.5,18.77,195.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-07,FL,moderna,260,vaccine,39055,7592,0.67,0.61,19.44,236,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-08,FL,moderna,0,vaccine,39055,7592,0,0.7,19.44,274.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-09,FL,moderna,0,vaccine,39055,7592,0,0.6,19.44,234.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-10,FL,moderna,560,vaccine,39055,8152,1.43,0.5,20.87,194.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-11,FL,moderna,540,vaccine,39055,8692,1.38,0.4,22.26,157.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-12,FL,moderna,0,vaccine,39055,8692,0,0.4,22.26,157.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-13,FL,moderna,0,vaccine,39055,8692,0,0.4,22.26,157.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-14,FL,moderna,0,vaccine,39055,8692,0,0.4,22.26,157,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-15,FL,moderna,0,vaccine,39055,8692,0,0.31,22.26,119.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-16,FL,moderna,0,vaccine,39055,8692,0,0.41,22.26,159.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-17,FL,moderna,559,vaccine,39055,9251,1.43,0.51,23.69,199.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-18,FL,moderna,279,vaccine,39055,9530,0.71,0.62,24.4,241.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-19,FL,moderna,280,vaccine,39055,9810,0.72,0.62,25.12,241.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-20,FL,moderna,280,vaccine,39055,10090,0.72,0.62,25.84,241.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-21,FL,moderna,290,vaccine,39055,10380,0.74,0.41,26.58,161.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-22,FL,moderna,0,vaccine,39055,10380,0,0.52,26.58,201.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-23,FL,moderna,0,vaccine,39055,10380,0,0.52,26.58,201.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-24,FL,moderna,0,vaccine,39055,10380,0,0.41,26.58,161.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-25,FL,moderna,559,vaccine,39055,10939,1.43,0.5,28.01,195.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-26,FL,moderna,280,vaccine,39055,11219,0.72,0.5,28.73,195.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-27,FL,moderna,0,vaccine,39055,11219,0,0.5,28.73,195.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-28,FL,moderna,529,vaccine,39055,11748,1.35,0.7,30.08,274.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-29,FL,moderna,0,vaccine,39055,11748,0,0.7,30.08,273.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-30,FL,moderna,0,vaccine,39055,11748,0,0.8,30.08,313.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-05-31,FL,moderna,555,vaccine,39055,12303,1.42,1,31.5,391.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-01,FL,moderna,549,vaccine,39055,12852,1.41,1.01,32.91,396.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-02,FL,moderna,559,vaccine,39055,13411,1.43,1.01,34.34,396.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-03,FL,moderna,550,vaccine,39055,13961,1.41,1.01,35.75,396.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-04,FL,moderna,560,vaccine,39055,14521,1.43,1.02,37.18,399.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-05,FL,moderna,0,vaccine,39055,14521,0,1.03,37.18,403.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-06,FL,moderna,0,vaccine,39055,14521,0,1.04,37.18,405.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-07,FL,moderna,580,vaccine,39055,15101,1.49,1.04,38.67,408,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-08,FL,moderna,578,vaccine,39055,15679,1.48,0.84,40.15,328,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-09,FL,moderna,568,vaccine,39055,16247,1.45,0.84,41.6,328,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-10,FL,moderna,570,vaccine,39055,16817,1.46,0.84,43.06,328,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-11,FL,moderna,0,vaccine,39055,16817,0,0.83,43.06,325.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-12,FL,moderna,0,vaccine,39055,16817,0,0.83,43.06,322.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-13,FL,moderna,0,vaccine,39055,16817,0,0.82,43.06,321.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-14,FL,moderna,561,vaccine,39055,17378,1.44,0.82,44.5,318.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-15,FL,moderna,557,vaccine,39055,17935,1.43,1.03,45.92,401.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-16,FL,moderna,560,vaccine,39055,18495,1.43,1.03,47.36,401.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-17,FL,moderna,550,vaccine,39055,19045,1.41,1.03,48.76,401.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-18,FL,moderna,580,vaccine,39055,19625,1.49,0.82,50.25,321,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-19,FL,moderna,0,vaccine,39055,19625,0,0.81,50.25,316.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-20,FL,moderna,0,vaccine,39055,19625,0,0.71,50.25,278.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-21,FL,moderna,0,vaccine,39055,19625,0,0.51,50.25,200.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-22,FL,moderna,525,vaccine,39055,20150,1.34,0.4,51.59,157,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-23,FL,moderna,296,vaccine,39055,20446,0.76,0.4,52.35,157,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-24,FL,moderna,0,vaccine,39055,20446,0,0.4,52.35,157,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-25,FL,moderna,278,vaccine,39055,20724,0.71,0.51,53.06,198.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-26,FL,moderna,0,vaccine,39055,20724,0,0.43,53.06,166,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-27,FL,moderna,0,vaccine,39055,20724,0,0.52,53.06,201.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-28,FL,moderna,289,vaccine,39055,21013,0.74,0.72,53.8,279.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-29,FL,moderna,299,vaccine,39055,21312,0.77,0.83,54.57,325,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-06-30,FL,moderna,542,vaccine,39055,21854,1.39,0.83,55.96,325,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-01,FL,moderna,546,vaccine,39055,22400,1.4,0.83,57.36,325,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-02,FL,moderna,599,vaccine,39055,22999,1.53,0.84,58.89,326,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-03,FL,moderna,0,vaccine,39055,22999,0,0.92,58.89,360.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-04,FL,moderna,0,vaccine,39055,22999,0,0.94,58.89,366.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-05,FL,moderna,296,vaccine,39055,23295,0.76,0.96,59.65,373,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-06,FL,moderna,538,vaccine,39055,23833,1.38,0.74,61.02,287.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-07,FL,moderna,589,vaccine,39055,24422,1.51,0.74,62.53,287.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-08,FL,moderna,589,vaccine,39055,25011,1.51,0.74,64.04,287.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-09,FL,moderna,0,vaccine,39055,25011,0,0.84,64.04,328.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-10,FL,moderna,0,vaccine,39055,25011,0,0.86,64.04,335.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-11,FL,moderna,0,vaccine,39055,25011,0,0.75,64.04,293.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-12,FL,moderna,583,vaccine,39055,25594,1.49,0.73,65.53,287.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-13,FL,moderna,587,vaccine,39055,26181,1.5,0.85,67.04,332.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-14,FL,moderna,294,vaccine,39055,26475,0.75,0.85,67.79,332.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-15,FL,moderna,547,vaccine,39055,27022,1.4,0.85,69.19,332.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-16,FL,moderna,316,vaccine,39055,27338,0.81,0.64,70,249.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-17,FL,moderna,0,vaccine,39055,27338,0,0.42,70,165.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-18,FL,moderna,0,vaccine,39055,27338,0,0.32,70,123.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-19,FL,moderna,0,vaccine,39055,27338,0,0.12,70,45.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-20,FL,moderna,0,vaccine,39055,27338,0,0.14,70,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-21,FL,moderna,0,vaccine,39055,27338,0,0.14,70,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-22,FL,moderna,0,vaccine,39055,27338,0,0.14,70,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-23,FL,moderna,390,vaccine,39055,27728,1,0.14,71,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-24,FL,moderna,0,vaccine,39055,27728,0,0.14,71,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-25,FL,moderna,0,vaccine,39055,27728,0,0.14,71,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-26,FL,moderna,0,vaccine,39055,27728,0,0.14,71,55.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-27,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-28,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-29,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-30,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-07-31,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-01,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-02,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-03,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-04,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-05,FL,moderna,0,vaccine,39055,27728,0,0,71,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-06,FL,moderna,0,vaccine,39055,27728,0,0.22,71,84.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-07,FL,moderna,0,vaccine,39055,27728,0,0.22,71,84.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-08,FL,moderna,0,vaccine,39055,27728,0,0.33,71,129.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-09,FL,moderna,590,vaccine,39055,28318,1.51,0.41,72.51,160.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-10,FL,moderna,0,vaccine,39055,28318,0,0.41,72.51,160.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-11,FL,moderna,314,vaccine,39055,28632,0.8,0.41,73.31,160.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-12,FL,moderna,222,vaccine,39055,28854,0.57,0.41,73.88,160.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-13,FL,moderna,0,vaccine,39055,28854,0,0.3,73.88,117.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-08-14,FL,moderna,0,vaccine,39055,28854,0,0.41,73.88,158.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
